rt,stimulus,response,trial_type,trial_index,plugin_version,time_elapsed,subj_code,success,question_order,task,correct_response,congruency,name,correct,slider_start,feedback_type,feedback,prev_feedback,prev_loss,prev_correct,prev_congruency,block_feedback_type,all_accuracy
653.0,<span style='font-size: 35px;'>jobb</span>,g,html-keyboard-response,3261,2.1.0,2197675,Mchoho,,,probe,g,congruent,horizontal_con_2,1,,,,tickmark,0,1,congruent,no_punishment_congruent,0.9258333333333332
584.0,<span style='font-size: 35px;'>le</span>,n,html-keyboard-response,3266,2.1.0,2199679,Mchoho,,,probe,n,incongruent,vertical_incon_1,1,,,,tickmark,0,1,congruent,no_punishment_congruent,0.9258333333333332
609.0,<span style='font-size: 35px;'>jobb</span>,g,html-keyboard-response,3271,2.1.0,2201681,Mchoho,,,probe,g,congruent,horizontal_con_2,1,,,,neutral,0,1,incongruent,no_punishment_congruent,0.9258333333333332
488.0,<span style='font-size: 35px;'>le</span>,n,html-keyboard-response,3276,2.1.0,2203617,Mchoho,,,probe,n,congruent,vertical_con_1,1,,,,tickmark,0,1,congruent,no_punishment_congruent,0.9258333333333332
840.0,<span style='font-size: 35px;'>jobb</span>,g,html-keyboard-response,3281,2.1.0,2205932,Mchoho,,,probe,g,congruent,horizontal_con_2,1,,,,tickmark,0,1,congruent,no_punishment_congruent,0.9258333333333332
495.0,<span style='font-size: 35px;'>le</span>,n,html-keyboard-response,3286,2.1.0,2207921,Mchoho,,,probe,n,congruent,vertical_con_1,1,,,,tickmark,0,1,congruent,no_punishment_congruent,0.9258333333333332
647.0,<span style='font-size: 35px;'>bal</span>,f,html-keyboard-response,3291,2.1.0,2209885,Mchoho,,,probe,f,incongruent,horizontal_incon_2,1,,,,tickmark,0,1,congruent,no_punishment_congruent,0.9258333333333332
567.0,<span style='font-size: 35px;'>fel</span>,j,html-keyboard-response,3296,2.1.0,2211785,Mchoho,,,probe,j,congruent,vertical_con_2,1,,,,neutral,0,1,incongruent,no_punishment_congruent,0.9258333333333332
573.0,<span style='font-size: 35px;'>jobb</span>,g,html-keyboard-response,3301,2.1.0,2213834,Mchoho,,,probe,g,congruent,horizontal_con_2,1,,,,tickmark,0,1,congruent,no_punishment_congruent,0.9258333333333332
610.0,<span style='font-size: 35px;'>fel</span>,j,html-keyboard-response,3306,2.1.0,2215806,Mchoho,,,probe,j,congruent,vertical_con_2,1,,,,tickmark,0,1,congruent,no_punishment_congruent,0.9258333333333332
783.0,<span style='font-size: 35px;'>bal</span>,f,html-keyboard-response,3311,2.1.0,2217894,Mchoho,,,probe,f,congruent,horizontal_con_1,1,,,,tickmark,0,1,congruent,no_punishment_congruent,0.9258333333333332
582.0,<span style='font-size: 35px;'>fel</span>,j,html-keyboard-response,3316,2.1.0,2219875,Mchoho,,,probe,j,congruent,vertical_con_2,1,,,,tickmark,0,1,congruent,no_punishment_congruent,0.9258333333333332
797.0,<span style='font-size: 35px;'>bal</span>,f,html-keyboard-response,3321,2.1.0,2221997,Mchoho,,,probe,f,incongruent,horizontal_incon_2,1,,,,tickmark,0,1,congruent,no_punishment_congruent,0.9258333333333332
580.0,<span style='font-size: 35px;'>le</span>,n,html-keyboard-response,3326,2.1.0,2223958,Mchoho,,,probe,n,incongruent,vertical_incon_1,1,,,,neutral,0,1,incongruent,no_punishment_congruent,0.9258333333333332
621.0,<span style='font-size: 35px;'>jobb</span>,g,html-keyboard-response,3331,2.1.0,2225980,Mchoho,,,probe,g,congruent,horizontal_con_2,1,,,,neutral,0,1,incongruent,no_punishment_congruent,0.9258333333333332
610.0,<span style='font-size: 35px;'>fel</span>,j,html-keyboard-response,3336,2.1.0,2227970,Mchoho,,,probe,j,incongruent,vertical_incon_2,1,,,,tickmark,0,1,congruent,no_punishment_congruent,0.9258333333333332
642.0,<span style='font-size: 35px;'>jobb</span>,g,html-keyboard-response,3341,2.1.0,2230064,Mchoho,,,probe,g,incongruent,horizontal_incon_1,1,,,,neutral,0,1,incongruent,no_punishment_congruent,0.9258333333333332
583.0,<span style='font-size: 35px;'>fel</span>,j,html-keyboard-response,3346,2.1.0,2231976,Mchoho,,,probe,j,incongruent,vertical_incon_2,1,,,,neutral,0,1,incongruent,no_punishment_congruent,0.9258333333333332
705.0,<span style='font-size: 35px;'>bal</span>,f,html-keyboard-response,3351,2.1.0,2234131,Mchoho,,,probe,f,incongruent,horizontal_incon_2,1,,,,neutral,0,1,incongruent,no_punishment_congruent,0.9258333333333332
567.0,<span style='font-size: 35px;'>fel</span>,j,html-keyboard-response,3356,2.1.0,2236097,Mchoho,,,probe,j,incongruent,vertical_incon_2,1,,,,neutral,0,1,incongruent,no_punishment_congruent,0.9258333333333332
501.0,<span style='font-size: 35px;'>jobb</span>,g,html-keyboard-response,3361,2.1.0,2237943,Mchoho,,,probe,g,congruent,horizontal_con_2,1,,,,neutral,0,1,incongruent,no_punishment_congruent,0.9258333333333332
731.0,<span style='font-size: 35px;'>fel</span>,j,html-keyboard-response,3366,2.1.0,2240163,Mchoho,,,probe,j,incongruent,vertical_incon_2,1,,,,tickmark,0,1,congruent,no_punishment_congruent,0.9258333333333332
543.0,<span style='font-size: 35px;'>bal</span>,f,html-keyboard-response,3371,2.1.0,2242027,Mchoho,,,probe,f,congruent,horizontal_con_1,1,,,,neutral,0,1,incongruent,no_punishment_congruent,0.9258333333333332
598.0,<span style='font-size: 35px;'>fel</span>,j,html-keyboard-response,3376,2.1.0,2244121,Mchoho,,,probe,j,incongruent,vertical_incon_2,1,,,,tickmark,0,1,congruent,no_punishment_congruent,0.9258333333333332
626.0,<span style='font-size: 35px;'>jobb</span>,g,html-keyboard-response,3381,2.1.0,2246209,Mchoho,,,probe,g,incongruent,horizontal_incon_1,1,,,,neutral,0,1,incongruent,no_punishment_congruent,0.9258333333333332
651.0,<span style='font-size: 35px;'>le</span>,n,html-keyboard-response,3386,2.1.0,2248246,Mchoho,,,probe,n,incongruent,vertical_incon_1,1,,,,neutral,0,1,incongruent,no_punishment_congruent,0.9258333333333332
593.0,<span style='font-size: 35px;'>bal</span>,f,html-keyboard-response,3391,2.1.0,2250205,Mchoho,,,probe,f,incongruent,horizontal_incon_2,1,,,,neutral,0,1,incongruent,no_punishment_congruent,0.9258333333333332
605.0,<span style='font-size: 35px;'>le</span>,n,html-keyboard-response,3396,2.1.0,2252283,Mchoho,,,probe,n,incongruent,vertical_incon_1,1,,,,neutral,0,1,incongruent,no_punishment_congruent,0.9258333333333332
690.0,<span style='font-size: 35px;'>bal</span>,f,html-keyboard-response,3401,2.1.0,2254424,Mchoho,,,probe,f,congruent,horizontal_con_1,1,,,,neutral,0,1,incongruent,no_punishment_congruent,0.9258333333333332
587.0,<span style='font-size: 35px;'>le</span>,n,html-keyboard-response,3406,2.1.0,2256463,Mchoho,,,probe,n,incongruent,vertical_incon_1,1,,,,tickmark,0,1,congruent,no_punishment_congruent,0.9258333333333332
616.0,<span style='font-size: 35px;'>jobb</span>,g,html-keyboard-response,3411,2.1.0,2258453,Mchoho,,,probe,g,incongruent,horizontal_incon_1,1,,,,neutral,0,1,incongruent,no_punishment_congruent,0.9258333333333332
703.0,<span style='font-size: 35px;'>fel</span>,j,html-keyboard-response,3416,2.1.0,2260609,Mchoho,,,probe,j,congruent,vertical_con_2,1,,,,neutral,0,1,incongruent,no_punishment_congruent,0.9258333333333332
607.0,<span style='font-size: 35px;'>bal</span>,f,html-keyboard-response,3421,2.1.0,2262579,Mchoho,,,probe,f,congruent,horizontal_con_1,1,,,,tickmark,0,1,congruent,no_punishment_congruent,0.9258333333333332
573.0,<span style='font-size: 35px;'>le</span>,n,html-keyboard-response,3426,2.1.0,2264532,Mchoho,,,probe,n,congruent,vertical_con_1,1,,,,tickmark,0,1,congruent,no_punishment_congruent,0.9258333333333332
723.0,<span style='font-size: 35px;'>bal</span>,f,html-keyboard-response,3431,2.1.0,2266612,Mchoho,,,probe,f,incongruent,horizontal_incon_2,1,,,,tickmark,0,1,congruent,no_punishment_congruent,0.9258333333333332
516.0,<span style='font-size: 35px;'>le</span>,n,html-keyboard-response,3436,2.1.0,2268464,Mchoho,,,probe,n,congruent,vertical_con_1,1,,,,neutral,0,1,incongruent,no_punishment_congruent,0.9258333333333332
588.0,<span style='font-size: 35px;'>jobb</span>,g,html-keyboard-response,3441,2.1.0,2270362,Mchoho,,,probe,g,incongruent,horizontal_incon_1,1,,,,tickmark,0,1,congruent,no_punishment_congruent,0.9258333333333332
590.0,<span style='font-size: 35px;'>fel</span>,j,html-keyboard-response,3446,2.1.0,2272347,Mchoho,,,probe,j,congruent,vertical_con_2,1,,,,neutral,0,1,incongruent,no_punishment_congruent,0.9258333333333332
511.0,<span style='font-size: 35px;'>jobb</span>,g,html-keyboard-response,3451,2.1.0,2274340,Mchoho,,,probe,g,congruent,horizontal_con_2,1,,,,tickmark,0,1,congruent,no_punishment_congruent,0.9258333333333332
584.0,<span style='font-size: 35px;'>le</span>,n,html-keyboard-response,3456,2.1.0,2276315,Mchoho,,,probe,n,incongruent,vertical_incon_1,1,,,,tickmark,0,1,congruent,no_punishment_congruent,0.9258333333333332
492.0,<span style='font-size: 35px;'>jobb</span>,g,html-keyboard-response,3461,2.1.0,2278210,Mchoho,,,probe,g,congruent,horizontal_con_2,1,,,,neutral,0,1,incongruent,no_punishment_congruent,0.9258333333333332
614.0,<span style='font-size: 35px;'>fel</span>,j,html-keyboard-response,3466,2.1.0,2280219,Mchoho,,,probe,j,incongruent,vertical_incon_2,1,,,,tickmark,0,1,congruent,no_punishment_congruent,0.9258333333333332
658.0,<span style='font-size: 35px;'>jobb</span>,g,html-keyboard-response,3471,2.1.0,2282199,Mchoho,,,probe,g,incongruent,horizontal_incon_1,1,,,,neutral,0,1,incongruent,no_punishment_congruent,0.9258333333333332
571.0,<span style='font-size: 35px;'>le</span>,n,html-keyboard-response,3476,2.1.0,2284169,Mchoho,,,probe,n,incongruent,vertical_incon_1,1,,,,neutral,0,1,incongruent,no_punishment_congruent,0.9258333333333332
664.0,<span style='font-size: 35px;'>jobb</span>,g,html-keyboard-response,3481,2.1.0,2286159,Mchoho,,,probe,g,incongruent,horizontal_incon_1,1,,,,neutral,0,1,incongruent,no_punishment_congruent,0.9258333333333332
590.0,<span style='font-size: 35px;'>le</span>,n,html-keyboard-response,3486,2.1.0,2288143,Mchoho,,,probe,n,incongruent,vertical_incon_1,1,,,,neutral,0,1,incongruent,no_punishment_congruent,0.9258333333333332
582.0,<span style='font-size: 35px;'>jobb</span>,g,html-keyboard-response,3491,2.1.0,2290019,Mchoho,,,probe,g,incongruent,horizontal_incon_1,1,,,,neutral,0,1,incongruent,no_punishment_congruent,0.9258333333333332
511.0,<span style='font-size: 35px;'>fel</span>,j,html-keyboard-response,3496,2.1.0,2291928,Mchoho,,,probe,j,congruent,vertical_con_2,1,,,,neutral,0,1,incongruent,no_punishment_congruent,0.9258333333333332
571.0,<span style='font-size: 35px;'>jobb</span>,g,html-keyboard-response,3501,2.1.0,2293935,Mchoho,,,probe,g,incongruent,horizontal_incon_1,1,,,,tickmark,0,1,congruent,no_punishment_congruent,0.9258333333333332
636.0,<span style='font-size: 35px;'>le</span>,n,html-keyboard-response,3506,2.1.0,2295928,Mchoho,,,probe,n,congruent,vertical_con_1,1,,,,neutral,0,1,incongruent,no_punishment_congruent,0.9258333333333332
653.0,<span style='font-size: 35px;'>bal</span>,f,html-keyboard-response,3511,2.1.0,2298048,Mchoho,,,probe,f,incongruent,horizontal_incon_2,1,,,,tickmark,0,1,congruent,no_punishment_congruent,0.9258333333333332
592.0,<span style='font-size: 35px;'>le</span>,n,html-keyboard-response,3516,2.1.0,2299990,Mchoho,,,probe,n,incongruent,vertical_incon_1,1,,,,neutral,0,1,incongruent,no_punishment_congruent,0.9258333333333332
539.0,<span style='font-size: 35px;'>bal</span>,f,html-keyboard-response,3521,2.1.0,2301884,Mchoho,,,probe,f,congruent,horizontal_con_1,1,,,,neutral,0,1,incongruent,no_punishment_congruent,0.9258333333333332
634.0,<span style='font-size: 35px;'>fel</span>,j,html-keyboard-response,3526,2.1.0,2303827,Mchoho,,,probe,j,incongruent,vertical_incon_2,1,,,,tickmark,0,1,congruent,no_punishment_congruent,0.9258333333333332
650.0,<span style='font-size: 35px;'>bal</span>,f,html-keyboard-response,3531,2.1.0,2305960,Mchoho,,,probe,f,incongruent,horizontal_incon_2,1,,,,neutral,0,1,incongruent,no_punishment_congruent,0.9258333333333332
521.0,<span style='font-size: 35px;'>le</span>,n,html-keyboard-response,3536,2.1.0,2307961,Mchoho,,,probe,n,congruent,vertical_con_1,1,,,,neutral,0,1,incongruent,no_punishment_congruent,0.9258333333333332
526.0,<span style='font-size: 35px;'>bal</span>,f,html-keyboard-response,3541,2.1.0,2309956,Mchoho,,,probe,f,congruent,horizontal_con_1,1,,,,tickmark,0,1,congruent,no_punishment_congruent,0.9258333333333332
549.0,<span style='font-size: 35px;'>fel</span>,j,html-keyboard-response,3546,2.1.0,2312012,Mchoho,,,probe,j,incongruent,vertical_incon_2,1,,,,tickmark,0,1,congruent,no_punishment_congruent,0.9258333333333332
756.0,<span style='font-size: 35px;'>jobb</span>,g,html-keyboard-response,3551,2.1.0,2314061,Mchoho,,,probe,g,congruent,horizontal_con_2,1,,,,neutral,0,1,incongruent,no_punishment_congruent,0.9258333333333332
575.0,<span style='font-size: 35px;'>fel</span>,j,html-keyboard-response,3556,2.1.0,2315962,Mchoho,,,probe,j,incongruent,vertical_incon_2,1,,,,tickmark,0,1,congruent,no_punishment_congruent,0.9258333333333332
466.0,<span style='font-size: 35px;'>jobb</span>,g,html-keyboard-response,3561,2.1.0,2317834,Mchoho,,,probe,g,congruent,horizontal_con_2,1,,,,neutral,0,1,incongruent,no_punishment_congruent,0.9258333333333332
707.0,<span style='font-size: 35px;'>le</span>,n,html-keyboard-response,3566,2.1.0,2320031,Mchoho,,,probe,n,incongruent,vertical_incon_1,1,,,,tickmark,0,1,congruent,no_punishment_congruent,0.9258333333333332
671.0,<span style='font-size: 35px;'>bal</span>,g,html-keyboard-response,3571,2.1.0,2322183,Mchoho,,,probe,f,congruent,horizontal_con_1,0,,,,neutral,0,1,incongruent,no_punishment_congruent,0.9258333333333332
745.0,<span style='font-size: 35px;'>fel</span>,j,html-keyboard-response,3576,2.1.0,2324290,Mchoho,,,probe,j,congruent,vertical_con_2,1,,,,visual_punishment,0,0,congruent,no_punishment_congruent,0.9258333333333332
573.0,<span style='font-size: 35px;'>bal</span>,f,html-keyboard-response,3581,2.1.0,2326283,Mchoho,,,probe,f,congruent,horizontal_con_1,1,,,,tickmark,0,1,congruent,no_punishment_congruent,0.9258333333333332
559.0,<span style='font-size: 35px;'>le</span>,n,html-keyboard-response,3586,2.1.0,2328280,Mchoho,,,probe,n,congruent,vertical_con_1,1,,,,tickmark,0,1,congruent,no_punishment_congruent,0.9258333333333332
588.0,<span style='font-size: 35px;'>bal</span>,f,html-keyboard-response,3591,2.1.0,2330225,Mchoho,,,probe,f,congruent,horizontal_con_1,1,,,,tickmark,0,1,congruent,no_punishment_congruent,0.9258333333333332
546.0,<span style='font-size: 35px;'>fel</span>,j,html-keyboard-response,3596,2.1.0,2332140,Mchoho,,,probe,j,congruent,vertical_con_2,1,,,,tickmark,0,1,congruent,no_punishment_congruent,0.9258333333333332
501.0,<span style='font-size: 35px;'>bal</span>,f,html-keyboard-response,3601,2.1.0,2334089,Mchoho,,,probe,f,congruent,horizontal_con_1,1,,,,tickmark,0,1,congruent,no_punishment_congruent,0.9258333333333332
609.0,<span style='font-size: 35px;'>le</span>,n,html-keyboard-response,3606,2.1.0,2336077,Mchoho,,,probe,n,incongruent,vertical_incon_1,1,,,,tickmark,0,1,congruent,no_punishment_congruent,0.9258333333333332
564.0,<span style='font-size: 35px;'>bal</span>,f,html-keyboard-response,3617,2.1.0,2342046,Mchoho,,,probe,f,congruent,horizontal_con_1,1,,,,neutral,0,1,incongruent,no_punishment_congruent,0.9258333333333332
425.0,<span style='font-size: 35px;'>fel</span>,j,html-keyboard-response,3622,2.1.0,2343976,Mchoho,,,probe,j,congruent,vertical_con_2,1,,,,tickmark,0,1,congruent,no_punishment_congruent,0.9258333333333332
462.0,<span style='font-size: 35px;'>bal</span>,f,html-keyboard-response,3627,2.1.0,2345930,Mchoho,,,probe,f,congruent,horizontal_con_1,1,,,,tickmark,0,1,congruent,no_punishment_congruent,0.9258333333333332
614.0,<span style='font-size: 35px;'>fel</span>,n,html-keyboard-response,3632,2.1.0,2348043,Mchoho,,,probe,j,incongruent,vertical_incon_2,0,,,,tickmark,0,1,congruent,no_punishment_congruent,0.9258333333333332
544.0,<span style='font-size: 35px;'>jobb</span>,g,html-keyboard-response,3637,2.1.0,2349933,Mchoho,,,probe,g,congruent,horizontal_con_2,1,,,,neutral,0,0,incongruent,no_punishment_congruent,0.9258333333333332
584.0,<span style='font-size: 35px;'>fel</span>,j,html-keyboard-response,3642,2.1.0,2351943,Mchoho,,,probe,j,incongruent,vertical_incon_2,1,,,,tickmark,0,1,congruent,no_punishment_congruent,0.9258333333333332
642.0,<span style='font-size: 35px;'>jobb</span>,g,html-keyboard-response,3647,2.1.0,2353914,Mchoho,,,probe,g,incongruent,horizontal_incon_1,1,,,,neutral,0,1,incongruent,no_punishment_congruent,0.9258333333333332
589.0,<span style='font-size: 35px;'>le</span>,n,html-keyboard-response,3652,2.1.0,2355821,Mchoho,,,probe,n,incongruent,vertical_incon_1,1,,,,neutral,0,1,incongruent,no_punishment_congruent,0.9258333333333332
687.0,<span style='font-size: 35px;'>bal</span>,f,html-keyboard-response,3657,2.1.0,2357830,Mchoho,,,probe,f,incongruent,horizontal_incon_2,1,,,,neutral,0,1,incongruent,no_punishment_congruent,0.9258333333333332
556.0,<span style='font-size: 35px;'>fel</span>,j,html-keyboard-response,3662,2.1.0,2359711,Mchoho,,,probe,j,congruent,vertical_con_2,1,,,,neutral,0,1,incongruent,no_punishment_congruent,0.9258333333333332
541.0,<span style='font-size: 35px;'>jobb</span>,g,html-keyboard-response,3667,2.1.0,2361564,Mchoho,,,probe,g,congruent,horizontal_con_2,1,,,,tickmark,0,1,congruent,no_punishment_congruent,0.9258333333333332
534.0,<span style='font-size: 35px;'>le</span>,n,html-keyboard-response,3672,2.1.0,2363423,Mchoho,,,probe,n,incongruent,vertical_incon_1,1,,,,tickmark,0,1,congruent,no_punishment_congruent,0.9258333333333332
518.0,<span style='font-size: 35px;'>jobb</span>,g,html-keyboard-response,3677,2.1.0,2365274,Mchoho,,,probe,g,congruent,horizontal_con_2,1,,,,neutral,0,1,incongruent,no_punishment_congruent,0.9258333333333332
510.0,<span style='font-size: 35px;'>le</span>,n,html-keyboard-response,3682,2.1.0,2367246,Mchoho,,,probe,n,congruent,vertical_con_1,1,,,,tickmark,0,1,congruent,no_punishment_congruent,0.9258333333333332
580.0,<span style='font-size: 35px;'>jobb</span>,g,html-keyboard-response,3687,2.1.0,2369207,Mchoho,,,probe,g,congruent,horizontal_con_2,1,,,,tickmark,0,1,congruent,no_punishment_congruent,0.9258333333333332
559.0,<span style='font-size: 35px;'>le</span>,n,html-keyboard-response,3692,2.1.0,2371102,Mchoho,,,probe,n,congruent,vertical_con_1,1,,,,tickmark,0,1,congruent,no_punishment_congruent,0.9258333333333332
658.0,<span style='font-size: 35px;'>bal</span>,f,html-keyboard-response,3697,2.1.0,2373070,Mchoho,,,probe,f,incongruent,horizontal_incon_2,1,,,,tickmark,0,1,congruent,no_punishment_congruent,0.9258333333333332
466.0,<span style='font-size: 35px;'>fel</span>,j,html-keyboard-response,3702,2.1.0,2374899,Mchoho,,,probe,j,congruent,vertical_con_2,1,,,,neutral,0,1,incongruent,no_punishment_congruent,0.9258333333333332
468.0,<span style='font-size: 35px;'>jobb</span>,g,html-keyboard-response,3707,2.1.0,2376815,Mchoho,,,probe,g,congruent,horizontal_con_2,1,,,,tickmark,0,1,congruent,no_punishment_congruent,0.9258333333333332
531.0,<span style='font-size: 35px;'>fel</span>,j,html-keyboard-response,3712,2.1.0,2378652,Mchoho,,,probe,j,congruent,vertical_con_2,1,,,,tickmark,0,1,congruent,no_punishment_congruent,0.9258333333333332
446.0,<span style='font-size: 35px;'>bal</span>,f,html-keyboard-response,3717,2.1.0,2380565,Mchoho,,,probe,f,congruent,horizontal_con_1,1,,,,tickmark,0,1,congruent,no_punishment_congruent,0.9258333333333332
384.0,<span style='font-size: 35px;'>fel</span>,j,html-keyboard-response,3722,2.1.0,2382343,Mchoho,,,probe,j,congruent,vertical_con_2,1,,,,tickmark,0,1,congruent,no_punishment_congruent,0.9258333333333332
647.0,<span style='font-size: 35px;'>bal</span>,f,html-keyboard-response,3727,2.1.0,2384410,Mchoho,,,probe,f,incongruent,horizontal_incon_2,1,,,,tickmark,0,1,congruent,no_punishment_congruent,0.9258333333333332
601.0,<span style='font-size: 35px;'>le</span>,n,html-keyboard-response,3732,2.1.0,2386376,Mchoho,,,probe,n,incongruent,vertical_incon_1,1,,,,neutral,0,1,incongruent,no_punishment_congruent,0.9258333333333332
520.0,<span style='font-size: 35px;'>jobb</span>,g,html-keyboard-response,3737,2.1.0,2388226,Mchoho,,,probe,g,congruent,horizontal_con_2,1,,,,neutral,0,1,incongruent,no_punishment_congruent,0.9258333333333332
618.0,<span style='font-size: 35px;'>fel</span>,j,html-keyboard-response,3742,2.1.0,2390335,Mchoho,,,probe,j,incongruent,vertical_incon_2,1,,,,tickmark,0,1,congruent,no_punishment_congruent,0.9258333333333332
607.0,<span style='font-size: 35px;'>jobb</span>,g,html-keyboard-response,3747,2.1.0,2392290,Mchoho,,,probe,g,incongruent,horizontal_incon_1,1,,,,neutral,0,1,incongruent,no_punishment_congruent,0.9258333333333332
594.0,<span style='font-size: 35px;'>fel</span>,j,html-keyboard-response,3752,2.1.0,2394190,Mchoho,,,probe,j,incongruent,vertical_incon_2,1,,,,neutral,0,1,incongruent,no_punishment_congruent,0.9258333333333332
528.0,<span style='font-size: 35px;'>bal</span>,f,html-keyboard-response,3757,2.1.0,2396222,Mchoho,,,probe,f,incongruent,horizontal_incon_2,1,,,,neutral,0,1,incongruent,no_punishment_congruent,0.9258333333333332
640.0,<span style='font-size: 35px;'>fel</span>,j,html-keyboard-response,3762,2.1.0,2398175,Mchoho,,,probe,j,incongruent,vertical_incon_2,1,,,,neutral,0,1,incongruent,no_punishment_congruent,0.9258333333333332
513.0,<span style='font-size: 35px;'>jobb</span>,g,html-keyboard-response,3767,2.1.0,2400007,Mchoho,,,probe,g,congruent,horizontal_con_2,1,,,,neutral,0,1,incongruent,no_punishment_congruent,0.9258333333333332
540.0,<span style='font-size: 35px;'>fel</span>,j,html-keyboard-response,3772,2.1.0,2402035,Mchoho,,,probe,j,incongruent,vertical_incon_2,1,,,,tickmark,0,1,congruent,no_punishment_congruent,0.9258333333333332
629.0,<span style='font-size: 35px;'>bal</span>,g,html-keyboard-response,3777,2.1.0,2404027,Mchoho,,,probe,f,congruent,horizontal_con_1,0,,,,neutral,0,1,incongruent,no_punishment_congruent,0.9258333333333332
777.0,<span style='font-size: 35px;'>fel</span>,n,html-keyboard-response,3782,2.1.0,2406287,Mchoho,,,probe,j,incongruent,vertical_incon_2,0,,,,visual_punishment,0,0,congruent,no_punishment_congruent,0.9258333333333332
682.0,<span style='font-size: 35px;'>jobb</span>,g,html-keyboard-response,3787,2.1.0,2408274,Mchoho,,,probe,g,incongruent,horizontal_incon_1,1,,,,neutral,0,0,incongruent,no_punishment_congruent,0.9258333333333332
693.0,<span style='font-size: 35px;'>le</span>,n,html-keyboard-response,3792,2.1.0,2410344,Mchoho,,,probe,n,incongruent,vertical_incon_1,1,,,,neutral,0,1,incongruent,no_punishment_congruent,0.9258333333333332
624.0,<span style='font-size: 35px;'>bal</span>,f,html-keyboard-response,3797,2.1.0,2412404,Mchoho,,,probe,f,incongruent,horizontal_incon_2,1,,,,neutral,0,1,incongruent,no_punishment_congruent,0.9258333333333332
674.0,<span style='font-size: 35px;'>le</span>,n,html-keyboard-response,3802,2.1.0,2414404,Mchoho,,,probe,n,incongruent,vertical_incon_1,1,,,,neutral,0,1,incongruent,no_punishment_congruent,0.9258333333333332
571.0,<span style='font-size: 35px;'>bal</span>,f,html-keyboard-response,3807,2.1.0,2416294,Mchoho,,,probe,f,congruent,horizontal_con_1,1,,,,neutral,0,1,incongruent,no_punishment_congruent,0.9258333333333332
670.0,<span style='font-size: 35px;'>le</span>,n,html-keyboard-response,3812,2.1.0,2418444,Mchoho,,,probe,n,incongruent,vertical_incon_1,1,,,,tickmark,0,1,congruent,no_punishment_congruent,0.9258333333333332
737.0,<span style='font-size: 35px;'>jobb</span>,g,html-keyboard-response,3817,2.1.0,2420554,Mchoho,,,probe,g,incongruent,horizontal_incon_1,1,,,,neutral,0,1,incongruent,no_punishment_congruent,0.9258333333333332
653.0,<span style='font-size: 35px;'>fel</span>,j,html-keyboard-response,3822,2.1.0,2422540,Mchoho,,,probe,j,congruent,vertical_con_2,1,,,,neutral,0,1,incongruent,no_punishment_congruent,0.9258333333333332
503.0,<span style='font-size: 35px;'>bal</span>,f,html-keyboard-response,3827,2.1.0,2424508,Mchoho,,,probe,f,congruent,horizontal_con_1,1,,,,tickmark,0,1,congruent,no_punishment_congruent,0.9258333333333332
472.0,<span style='font-size: 35px;'>le</span>,n,html-keyboard-response,3832,2.1.0,2426296,Mchoho,,,probe,n,congruent,vertical_con_1,1,,,,tickmark,0,1,congruent,no_punishment_congruent,0.9258333333333332
668.0,<span style='font-size: 35px;'>bal</span>,f,html-keyboard-response,3837,2.1.0,2428284,Mchoho,,,probe,f,incongruent,horizontal_incon_2,1,,,,tickmark,0,1,congruent,no_punishment_congruent,0.9258333333333332
571.0,<span style='font-size: 35px;'>le</span>,n,html-keyboard-response,3842,2.1.0,2430189,Mchoho,,,probe,n,congruent,vertical_con_1,1,,,,neutral,0,1,incongruent,no_punishment_congruent,0.9258333333333332
692.0,<span style='font-size: 35px;'>jobb</span>,g,html-keyboard-response,3847,2.1.0,2432192,Mchoho,,,probe,g,incongruent,horizontal_incon_1,1,,,,tickmark,0,1,congruent,no_punishment_congruent,0.9258333333333332
504.0,<span style='font-size: 35px;'>fel</span>,j,html-keyboard-response,3852,2.1.0,2434170,Mchoho,,,probe,j,congruent,vertical_con_2,1,,,,neutral,0,1,incongruent,no_punishment_congruent,0.9258333333333332
539.0,<span style='font-size: 35px;'>jobb</span>,g,html-keyboard-response,3857,2.1.0,2436208,Mchoho,,,probe,g,congruent,horizontal_con_2,1,,,,tickmark,0,1,congruent,no_punishment_congruent,0.9258333333333332
659.0,<span style='font-size: 35px;'>le</span>,n,html-keyboard-response,3862,2.1.0,2438350,Mchoho,,,probe,n,incongruent,vertical_incon_1,1,,,,tickmark,0,1,congruent,no_punishment_congruent,0.9258333333333332
513.0,<span style='font-size: 35px;'>jobb</span>,g,html-keyboard-response,3867,2.1.0,2440349,Mchoho,,,probe,g,congruent,horizontal_con_2,1,,,,neutral,0,1,incongruent,no_punishment_congruent,0.9258333333333332
703.0,<span style='font-size: 35px;'>fel</span>,j,html-keyboard-response,3872,2.1.0,2442389,Mchoho,,,probe,j,incongruent,vertical_incon_2,1,,,,tickmark,0,1,congruent,no_punishment_congruent,0.9258333333333332
780.0,<span style='font-size: 35px;'>jobb</span>,f,html-keyboard-response,3877,2.1.0,2444563,Mchoho,,,probe,g,incongruent,horizontal_incon_1,0,,,,neutral,0,1,incongruent,no_punishment_congruent,0.9258333333333332
656.0,<span style='font-size: 35px;'>le</span>,n,html-keyboard-response,3882,2.1.0,2446695,Mchoho,,,probe,n,incongruent,vertical_incon_1,1,,,,neutral,0,0,incongruent,no_punishment_congruent,0.9258333333333332
